"TIMESTAMP","RECORD","FC","FC_mass","FC_QC","FC_samples","LE","LE_QC","LE_samples","H","H_QC","H_samples","Bowen_ratio","TAU","TAU_QC","USTAR","TSTAR","TKE","TA_1_1_1","TA_SIGMA_1_1_1","RH_1_1_1","T_DP_1_1_1","e","e_sat","PA","PA_SIGMA","VPD","U","U_SIGMA","V","V_SIGMA","W","W_SIGMA","T_SONIC","T_SONIC_SIGMA","sonic_azimuth","WS","WS_RSLT","WD_SONIC","WD_SIGMA","WD","WS_MAX","CO2","CO2_SIGMA","CO2_density","CO2_density_SIGMA","H2O","H2O_SIGMA","H2O_density","H2O_density_SIGMA","CO2_sig_strgth_Min","H2O_sig_strgth_Min","sun_azimuth","sun_elevation","hour_angle","sun_declination","air_mass_coeff","daytime","FETCH_MAX","FETCH_90","FETCH_55","FETCH_40","UPWND_DIST_INTRST","FTPRNT_DIST_INTRST","FTPRNT_EQUATION"
"TS","RN","umolCO2 m-2 s-1","mg m-2 s-1","grade","samples","W m-2","grade","samples","W m-2","grade","samples","fraction","kg m-1 s-2","grade","m s-1","deg C","m2 s-2","deg C","deg C","%","deg C","kPa","kPa","kPa","kPa","hPa","m s-1","m s-1","m s-1","m s-1","m s-1","m s-1","deg C","deg C","decimal degrees","m s-1","m s-1","decimal degrees","decimal degrees","decimal degrees","m s-1","umolCO2 mol-1","umolCO2 mol-1","mg m-3","mg m-3","mmolH2O mol-1","mmolH2O mol-1","g m-3","g m-3","fraction","fraction","decimal degrees","decimal degrees","decimal degrees","decimal degrees","adimensional","fraction","m","m","m","m","m","%","authors"
"","","Smp","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Min","Min","Avg","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-05-21 06:00:00",28,-0.04467946,-0.001966343,9,18000,1.629796,4,18000,-13.51221,3,18000,-8.290734,0.01748845,4,0.1285951,0.09836019,0.1491203,11.27848,0.2974518,66.97273,5.371053,0.8985613,1.342281,86.67007,0.008659719,4.437196,1.466538,0.3468274,0,0.3923913,0,0.1548565,12.2209,0.2957445,175,1.520586,1.466253,5.300399,15.31134,169.6996,2.909555,444.0713,1.446419,708.8243,2.772104,10.47622,0.04397641,6.845389,0.03424014,1.018173,1.022607,"NAN","NAN","NAN","NAN","NAN",0,22.875,990.3148,108.0571,64.23397,264.413,74.6113,"KormannMeixner"
"2021-05-21 06:30:00",29,2.296231,0.1010571,1,18000,10.726,2,18000,-14.94435,1,18000,-1.393283,0.03715711,1,0.1875462,0.07466299,0.1695516,11.65821,0.2484032,66.75596,5.687823,0.9186247,1.376384,86.69798,0.006410831,4.577593,1.910298,0.425756,0,0.327935,7.450581E-09,0.2242623,12.62274,0.253033,175,1.93775,1.909698,1.34253,9.745757,173.6575,3.652039,443.7309,1.123932,707.4012,2.286293,10.70917,0.1524924,6.98886,0.09746035,1.018306,1.022728,"NAN","NAN","NAN","NAN","NAN",0,19.21816,585.5831,78.53025,48.57921,264.413,81.22232,"KormannMeixner"
"2021-05-21 07:00:00",30,2.546126,0.112055,8,18000,20.37278,8,18000,-11.16669,8,18000,-0.5481181,0.06926648,1,0.2566789,0.04094521,0.4517095,13.03858,0.5722038,64.39095,6.471514,0.9697626,1.507888,86.72052,0.006871644,5.381255,2.377465,0.7093764,0,0.5424818,7.450581E-09,0.3254499,14.06174,0.5793401,175,2.439732,2.376556,349.8745,13.03437,185.1255,5.596973,435.8328,3.815043,691.2402,7.348206,11.3091,0.1445703,7.342303,0.08841512,1.018691,1.023076,"NAN","NAN","NAN","NAN","NAN",0,36.19448,102.643,51.9207,39.25077,264.413,98.92469,"Kljun et al"
"2021-05-21 07:30:00",31,-0.2347952,-0.01033334,7,18000,36.40036,7,18000,17.11423,7,18000,0.4701665,0.1161295,1,0.3331523,-0.04857609,0.5841434,14.41384,0.3567693,59.82058,6.708937,0.9858023,1.648344,86.72596,0.003219785,6.62542,2.629622,0.7710305,0,0.6647643,3.72529E-09,0.3631627,15.45895,0.3711495,175,2.711044,2.629159,335.7325,14.07729,199.2675,5.677491,433.7063,0.9301533,684.4799,1.443381,11.49759,0.1970258,7.42799,0.1193227,1.018969,1.023309,"NAN","NAN","NAN","NAN","NAN",0,40.84613,112.9389,58.10239,43.9726,264.413,99.78484,"Kljun et al"
"2021-05-21 08:00:00",32,-1.065245,-0.04688141,4,18000,40.73238,3,18000,45.85426,3,18000,1.125745,0.08391625,1,0.2836667,-0.1533481,0.4991253,15.42791,0.4992494,56.60947,6.85411,0.9956998,1.760012,86.74973,0.01121056,7.643126,2.369367,0.6854008,0,0.6514905,3.72529E-09,0.3225467,16.487,0.5141615,175,2.457577,2.368817,323.3708,15.39363,211.6292,5.426548,435.7014,1.289476,685.3256,2.535949,11.61115,0.2051234,7.47617,0.1219937,1.019328,1.023608,"NAN","NAN","NAN","NAN","NAN",0,39.49028,109.179,56.17032,42.5107,264.413,99.80042,"Kljun et al"
"2021-05-21 08:30:00",33,-2.472827,-0.1088291,3,18000,47.45993,3,18000,68.36715,3,18000,1.440524,0.06836383,1,0.2565722,-0.2538379,0.6316117,16.72261,0.5422908,52.32652,6.911101,0.9996617,1.911811,86.77543,0.003605991,9.12149,2.128622,0.7967848,0,0.733833,0,0.2997443,17.79039,0.559068,175,2.25297,2.128328,302.223,19.05193,232.777,4.868995,432.0852,1.043021,676.775,2.617964,11.65442,0.2449905,7.472365,0.1464435,1.019465,1.023758,"NAN","NAN","NAN","NAN","NAN",0,38.64422,106.7712,54.9541,41.59146,264.413,99.82944,"Kljun et al"
"2021-05-21 09:00:00",34,-2.902758,-0.1277504,3,18000,65.3409,3,18000,97.7925,3,18000,1.496651,0.09492946,1,0.3031419,-0.3089422,0.8291651,18.28597,0.8532096,47.41816,6.905341,0.9993838,2.111699,86.78245,0.001913008,11.12315,2.49593,0.9083837,0,0.8483523,1.862645E-09,0.3368498,19.35915,0.8754488,175,2.646533,2.49579,302.9062,19.33147,232.0938,5.867095,432.4901,1.322221,673.8363,3.331251,11.65023,0.3113592,7.430062,0.1824889,1.019629,1.023894,"NAN","NAN","NAN","NAN","NAN",0,40.224,111.1413,57.20332,43.2935,264.413,99.81552,"Kljun et al"
"2021-05-21 09:30:00",35,-1.970559,-0.08672431,3,18000,92.66773,3,18000,128.8869,3,18000,1.39085,0.1318122,1,0.3580811,-0.3464094,0.8615636,19.70387,0.7742962,42.96198,6.763378,0.9897745,2.306528,86.77721,0.004049603,13.16753,2.924994,0.9200154,0,0.8554841,-3.72529E-09,0.380586,20.77193,0.8030452,175,3.046326,2.924553,289.0085,16.19467,245.9915,6.67868,430.3893,1.74205,667.3516,4.006554,11.53765,0.3519526,7.322892,0.2057704,1.019392,1.023679,"NAN","NAN","NAN","NAN","NAN",0,41.68122,115.1909,59.28131,44.86567,264.413,99.79377,"Kljun et al"
"2021-05-21 10:00:00",36,-3.664684,-0.1612827,3,18000,71.3039,3,18000,114.0056,3,18000,1.598869,0.08037799,1,0.2801145,-0.3930414,1.077614,20.71722,0.781736,40.92141,6.969023,1.003825,2.455672,86.77725,0.007474682,14.51847,2.811236,1.019172,0,0.9935526,0,0.3596787,21.80427,0.8132535,175,2.990097,2.81121,301.5554,19.81217,233.4446,6.357794,432.9893,2.390046,668.954,4.019553,11.70333,0.34279,7.401186,0.1966043,1.019146,1.023442,"NAN","NAN","NAN","NAN","NAN",0,35.83061,98.99808,50.94987,38.5612,264.413,99.84493,"Kljun et al"
"2021-05-21 10:30:00",37,-1.326689,-0.05838758,7,18000,91.37043,1,18000,136.0705,1,18000,1.489219,0.1019753,1,0.3162445,-0.417453,0.9641245,22.09426,0.8342601,37.59449,6.958682,1.003208,2.672137,86.77961,0.003822245,16.68929,2.935295,1.02288,0,0.8505686,3.72529E-09,0.3981186,23.1857,0.8641993,175,3.062087,2.934911,313.2621,16.50739,221.7379,6.671251,432.0722,2.338405,664.4528,4.811188,11.69576,0.3838126,7.362157,0.2236977,1.019511,1.023779,"NAN","NAN","NAN","NAN","NAN",0,36.40206,100.5863,51.76476,39.17772,264.413,99.83895,"Kljun et al"
"2021-05-21 11:00:00",38,-2.763505,-0.1216218,1,18000,87.34265,1,18000,177.2588,1,18000,2.029464,0.123807,1,0.3491026,-0.4944732,1.556625,23.14905,0.9691986,35.1285,6.897247,0.9991975,2.849876,86.76559,0.004907134,18.50679,2.600573,1.089625,0,1.322397,3.72529E-09,0.420989,24.24019,1.001682,175,2.935589,2.599955,336.0981,27.38863,198.9019,6.792503,426.8042,1.489938,653.9395,3.883687,11.65043,0.4606423,7.306522,0.2702837,1.019116,1.023407,"NAN","NAN","NAN","NAN","NAN",0,37.67589,104.1008,53.57677,40.54908,264.413,99.83388,"Kljun et al"
"2021-05-21 11:30:00",39,-1.826725,-0.08039416,4,18000,94.49035,1,18000,189.6642,1,18000,2.007233,0.1283931,1,0.3560671,-0.5203957,1.409479,24.06602,0.936699,32.87432,6.737749,0.9884266,3.011375,86.75787,0.005450216,20.22949,2.804734,1.022431,0,1.254733,7.450581E-09,0.4463604,25.14878,0.9718586,175,3.08159,2.804111,347.1895,24.30598,187.8105,7.490839,429.4974,1.546196,656.0549,3.232307,11.52448,0.4972181,7.205418,0.2924753,1.019066,1.02336,"NAN","NAN","NAN","NAN","NAN",0,36.52536,100.9289,51.94059,39.31074,264.413,99.83765,"Kljun et al"
"2021-05-21 12:00:00",40,-2.013362,-0.08860804,1,18000,145.6447,1,18000,218.9678,1,18000,1.503439,0.1466597,1,0.3812543,-0.5635493,2.174305,25.27085,1.105169,27.57212,5.16593,0.8900747,3.237838,86.75226,0.004120448,23.47763,3.087954,1.375156,0,1.493245,3.72529E-09,0.4772601,26.24944,1.133901,175,3.436004,3.087618,332.3834,25.7922,202.6166,12.94421,427.2967,2.335243,650.7662,4.797049,10.36746,1.08244,6.462362,0.6639492,1.018861,1.02317,"NAN","NAN","NAN","NAN","NAN",0,36.56666,101.0474,52.00007,39.3557,264.413,99.83591,"Kljun et al"
"2021-05-21 12:30:00",41,-0.3859402,-0.01698523,3,18000,174.5909,3,18000,162.9253,3,18000,0.9331832,0.1430093,3,0.3764091,-0.4252822,3.512956,25.41121,0.971998,19.50968,0.2980453,0.6368582,3.263598,86.7298,0.009326572,26.2674,3.361611,2.041395,0,1.618837,3.72529E-09,0.4878345,26.11117,1.026602,175,3.749834,3.361223,327.683,26.07574,207.317,10.80754,424.399,1.557241,647.7805,3.278639,7.399102,1.3497,4.621098,0.8312117,1.018667,1.022856,"NAN","NAN","NAN","NAN","NAN",0,35.5654,98.3129,50.58048,38.2809,264.413,99.82919,"Kljun et al"
"2021-05-21 13:00:00",42,-0.368044,-0.01619762,7,18000,87.8848,5,18000,60.40189,5,18000,0.6872848,0.1582505,1,0.3954753,-0.1498826,2.497604,24.86659,0.7008084,14.42442,-4.061212,0.4555035,3.157247,86.71533,0.007870183,27.01743,2.626879,1.231105,0,1.813801,0,0.4355587,25.36586,0.726577,175,3.149031,2.626843,16.4022,32.98449,158.5978,12.4942,422.0164,0.4332188,646.5703,2.236754,5.280764,0.4111153,3.311516,0.2515373,1.018433,1.022617,"NAN","NAN","NAN","NAN","NAN",0,40.51125,112.0014,57.62363,43.61049,264.413,99.79176,"Kljun et al"
"2021-05-21 13:30:00",43,-2.034712,-0.08954768,4,18000,108.1511,2,18000,100.5485,1,18000,0.9297046,0.09033573,3,0.2990201,-0.330339,2.297825,25.13318,0.6710196,16.13252,-2.369609,0.5174738,3.207598,86.68719,0.01239244,26.90125,1.949799,1.280403,0,1.66326,-9.313226E-10,0.4356446,25.70123,0.6971802,175,2.532503,1.949797,18.03803,38.8539,156.962,7.616512,423.0954,0.6942664,646.9676,2.495753,6.00567,0.5785024,3.758754,0.3559693,1.015633,1.01998,"NAN","NAN","NAN","NAN","NAN",0,32.3871,89.52958,46.05679,34.85757,264.413,99.84119,"Kljun et al"
"2021-05-21 14:00:00",44,-1.897662,-0.0835161,3,18000,104.7252,3,18000,168.739,3,18000,1.611255,0.2399554,1,0.4885958,-0.3408558,2.747319,26.44902,0.9615129,16.95011,-0.620177,0.5877199,3.470123,86.65031,0.007066918,28.82403,3.797714,1.664961,0,1.538906,0,0.5952418,27.09755,0.9924922,175,4.101,3.796738,339.4516,22.06297,195.5484,10.92953,422.5201,0.7400116,642.4547,3.053895,6.829249,0.523582,4.250072,0.316063,1.01721,1.021406,"NAN","NAN","NAN","NAN","NAN",0,37.36996,103.334,53.15482,40.22849,264.413,99.8088,"Kljun et al"
"2021-05-21 14:30:00",45,-2.075612,-0.09134769,1,18000,144.8238,1,18000,231.2273,1,18000,1.596611,0.2055214,1,0.4526638,-0.5052739,2.020968,27.02385,0.9997467,16.04881,-0.8804354,0.5763156,3.589858,86.62743,0.007854939,30.13542,3.312399,1.214069,0,1.509072,7.450581E-09,0.5391424,27.66119,1.043102,175,3.640908,3.311059,343.0965,24.38024,191.9035,8.184842,422.0258,0.5041254,640.3892,2.935136,6.697563,0.45498,4.159307,0.2674453,1.017209,1.021378,"NAN","NAN","NAN","NAN","NAN",0,38.05182,105.205,54.12308,40.96143,264.413,99.80957,"Kljun et al"
"2021-05-21 15:00:00",46,-2.730884,-0.1201862,1,18000,159.4082,1,18000,243.6594,1,18000,1.528525,0.2164195,1,0.4646784,-0.5190327,2.777857,27.18487,1.135703,16.01681,-0.7846855,0.5809132,3.62552,86.61271,0.008697633,30.44606,3.860625,1.533606,0,1.709939,0,0.5290331,27.82781,1.18524,175,4.216454,3.860366,318.7529,23.53911,216.2471,9.58285,421.2657,0.6009408,638.7523,3.298101,6.752608,0.5525517,4.190002,0.3264704,1.0177,1.021821,"NAN","NAN","NAN","NAN","NAN",0,39.45057,109.0675,56.1135,42.46772,264.413,99.80129,"Kljun et al"
"2021-05-21 15:30:00",47,-1.302348,-0.05731633,1,18000,111.9924,1,18000,160.775,1,18000,1.435588,0.1899459,1,0.4350225,-0.3653102,2.295624,26.63201,0.8605105,16.49984,-0.8196536,0.5785525,3.506776,86.57555,0.006848798,29.28223,3.421776,1.485521,0,1.459755,3.72529E-09,0.5035776,27.27134,0.8942231,175,3.714525,3.421223,341.9026,22.76098,193.0974,9.066637,421.2572,0.44171,639.6536,2.57698,6.727742,0.3884755,4.181202,0.2292545,1.019409,1.023382,"NAN","NAN","NAN","NAN","NAN",0,38.92905,107.6318,55.37209,41.90658,264.413,99.80317,"Kljun et al"
"2021-05-21 16:00:00",48,-0.5380909,-0.02368138,5,18000,72.2492,5,18000,51.33387,5,18000,0.7105112,0.1631334,1,0.4028979,-0.1257861,2.387269,26.17869,0.7011653,16.80604,-0.9431095,0.5731989,3.41298,86.55173,0.007283262,28.39781,3.280147,1.319683,0,1.6792,-3.72529E-09,0.4618001,26.81124,0.7195971,175,3.639932,3.279652,320.1187,25.48344,214.8813,10.78058,421.8795,0.5117491,641.4268,1.641269,6.666887,0.3483433,4.149111,0.2105814,1.019034,1.023032,"NAN","NAN","NAN","NAN","NAN",0,39.23832,108.4935,55.81356,42.24054,264.413,99.79871,"Kljun et al"
"2021-05-21 16:30:00",49,-0.3724318,-0.01639072,7,18000,63.27114,7,18000,22.05439,7,18000,0.3485696,0.1479433,3,0.3833871,-0.05671667,1.461385,25.77674,0.5820633,16.22006,-1.746827,0.5404106,3.33199,86.55616,0.003634573,27.9158,3.651843,1.373957,0,0.9233882,0,0.4270433,26.37218,0.6038004,175,3.761812,3.651291,317.6256,13.88386,217.3744,10.01534,421.2076,0.2316861,641.5436,1.647031,6.282818,0.3504511,3.917007,0.2123152,1.021383,1.025174,"NAN","NAN","NAN","NAN","NAN",0,39.92562,110.4032,56.79362,42.98204,264.413,99.79018,"Kljun et al"
"2021-05-21 17:00:00",50,0.2923471,0.0128662,4,18000,45.61314,1,18000,-6.783485,2,18000,-0.1487178,0.0783373,1,0.2787704,0.02395322,0.75516,25.25554,0.1478329,17.16453,-1.408766,0.554016,3.228855,86.54116,0.003308812,26.74839,2.204069,0.9297648,0,0.7429747,7.450581E-09,0.3063428,25.86502,0.1309598,175,2.316764,2.203437,326.8106,17.91479,208.1894,6.340009,421.8323,0.5197106,643.4001,0.6867999,6.44313,0.3526286,4.022947,0.2199882,1.018047,1.022097,"NAN","NAN","NAN","NAN","NAN",0,40.35992,112.948,57.64481,43.60406,264.413,99.35808,"Kljun et al"
"2021-05-21 17:30:00",51,-0.3382734,-0.01488741,7,18000,48.26052,7,18000,11.48596,7,18000,0.2379992,0.1318004,1,0.3619256,-0.03129686,1.617044,25.78287,0.2885975,16.65144,-1.457734,0.5547247,3.331868,86.53532,0.002926611,27.77143,3.376594,1.17141,0,1.290968,0,0.441914,26.39428,0.3046352,175,3.628205,3.376237,335.7689,21.34577,199.2311,7.779305,420.6411,0.4165511,640.4036,1.095248,6.452399,0.8058608,4.020888,0.4979921,1.017196,1.021304,"NAN","NAN","NAN","NAN","NAN",0,36.62987,101.3275,52.10806,39.43571,264.413,99.79895,"Kljun et al"
"2021-05-21 18:00:00",52,-1.049405,-0.04618432,2,18000,55.4487,1,18000,81.68679,1,18000,1.473196,0.2593922,1,0.5080191,-0.1585571,2.726673,25.86666,0.3750006,21.83316,2.415295,0.730848,3.348741,86.53042,0.003737968,26.17893,4.40765,1.423027,0,1.753343,7.450581E-09,0.5950875,26.67314,0.3823322,175,4.730311,4.407188,4.401778,21.17016,170.5982,10.2141,423.2121,0.782382,642.7816,1.628125,8.518323,0.4874128,5.296045,0.2999375,1.017019,1.021133,"NAN","NAN","NAN","NAN","NAN",0,37.866,104.7135,53.86238,40.76377,264.413,99.80321,"Kljun et al"
"2021-05-21 18:30:00",53,0.1622658,0.007141319,4,18000,43.11647,3,18000,24.44833,3,18000,0.56703,0.3265666,1,0.5692058,-0.04223781,2.063346,25.04508,0.4148249,22.47598,2.136073,0.7159898,3.189387,86.53304,0.005548078,24.73397,5.033794,1.392245,0,1.302833,1.490116E-08,0.7006938,25.83288,0.3987264,175,5.197244,5.033009,1.112582,14.39894,173.8874,11.70766,422.0624,0.2078385,642.9323,0.8942892,8.343357,0.375278,5.20287,0.2359649,1.018044,1.022043,"NAN","NAN","NAN","NAN","NAN",0,35.2344,97.5317,50.13205,37.93938,264.413,99.78266,"Kljun et al"
"2021-05-21 19:00:00",54,0.6165383,0.02713385,1,18000,29.51656,1,18000,-9.007817,2,18000,-0.3051784,0.2580456,1,0.5054852,0.0174869,1.515188,24.45519,0.175103,24.07159,2.625625,0.7409514,3.078306,86.53988,0.006208633,23.37354,4.183731,1.291323,0,1.006518,7.450581E-09,0.5914242,25.2689,0.1803612,175,4.303298,4.18255,1.884089,13.56825,173.1159,9.165328,421.6633,0.2492679,643.4608,0.6889426,8.635953,0.2091296,5.394732,0.1288142,1.019101,1.023038,"NAN","NAN","NAN","NAN","NAN",0,35.28899,97.83774,50.23607,38.0156,264.413,99.72694,"Kljun et al"
"2021-05-21 19:30:00",55,1.48447,0.0653315,3,18000,27.36419,3,18000,-31.68748,3,18000,-1.15799,0.175606,1,0.4162557,0.07447594,1.160895,23.59233,0.4396733,22.74242,1.100507,0.6644663,2.923614,86.56614,0.01047605,22.59148,3.498014,1.184835,0,0.8277835,0,0.4824227,24.31943,0.4427875,175,3.592824,3.497087,357.1104,13.22233,177.8896,10.06215,422.4661,0.515312,647.3372,1.819873,7.735273,0.2584859,4.851935,0.1602558,1.017852,1.021911,"NAN","NAN","NAN","NAN","NAN",0,35.87508,101.3724,51.39815,38.86263,264.413,99.05437,"Kljun et al"
"2021-05-21 20:00:00",56,1.622357,0.07139991,3,18000,20.79807,3,18000,-35.39487,3,18000,-1.701834,0.09023097,1,0.2977001,0.115814,0.5790056,22.37128,0.5614789,23.3842,0.4593399,0.634271,2.715873,86.59193,0.008313302,20.81602,2.716117,0.7985586,0,0.6097155,3.72529E-09,0.385438,23.06217,0.5606091,175,2.779587,2.715876,3.528352,12.26317,171.4716,6.516415,424.5805,1.097823,653.6937,2.952715,7.378915,0.1880987,4.650636,0.1192155,1.017103,1.021226,"NAN","NAN","NAN","NAN","NAN",0,32.8327,94.44072,47.31474,35.74601,264.413,98.45827,"Kljun et al"
"2021-05-21 20:30:00",57,2.230116,0.09814738,1,18000,12.96435,1,18000,-43.60663,1,18000,-3.36358,0.07638981,1,0.273112,0.1546191,0.3344451,20.71955,0.4163022,25.75973,0.4066682,0.6316991,2.454221,86.61536,0.01001344,18.22521,2.39458,0.5630576,0,0.4952142,0,0.326526,21.40359,0.4136679,175,2.445825,2.394434,11.09147,11.74132,163.9085,4.67612,426.5806,0.5636051,660.6612,1.79721,7.34674,0.06584735,4.657808,0.04566998,1.01715,1.021254,"NAN","NAN","NAN","NAN","NAN",0,34.99335,101.3188,50.55357,38.17997,264.413,98.20216,"Kljun et al"
"2021-05-21 21:00:00",58,2.39235,0.1052873,1,18000,12.11825,1,18000,-42.44979,1,18000,-3.502964,0.09074941,1,0.2972421,0.1378849,0.4143757,19.98553,0.3416393,27.40856,0.6387491,0.6423988,2.345232,86.65589,0.01477757,17.02834,2.64582,0.6470711,0,0.5238657,0,0.3682596,20.67913,0.336916,175,2.6964,2.645062,0.6305718,11.17663,174.3694,5.248025,427.6411,0.5842767,664.1917,1.577891,7.468582,0.06164119,4.748568,0.04456596,1.016933,1.021065,"NAN","NAN","NAN","NAN","NAN",0,34.01043,98.10851,49.06584,37.06338,264.413,98.34456,"Kljun et al"
"2021-05-21 21:30:00",59,2.135561,0.09398603,1,18000,9.678872,1,18000,-37.67672,1,18000,-3.892677,0.05443888,1,0.2299093,0.1577835,0.2857609,19.31659,0.4222647,29.09625,0.8881341,0.6540809,2.250055,86.69624,0.007788688,15.95974,2.332915,0.5484111,0,0.4256772,0,0.2992758,20.0209,0.4171718,175,2.371535,2.332716,359.8342,10.36323,175.1658,4.836372,427.8842,0.6012091,666.3122,1.86762,7.601865,0.06719515,4.845998,0.04967634,1.016149,1.020323,"NAN","NAN","NAN","NAN","NAN",0,32.69151,95.15708,47.30227,35.71682,264.413,98.04458,"Kljun et al"
"2021-05-21 22:00:00",60,1.884322,0.08292901,1,18000,10.18234,1,18000,-32.06585,1,18000,-3.149162,0.0634849,1,0.2481337,0.1242731,0.3280368,19.03332,0.3232631,29.95188,1.047987,0.6616707,2.210405,86.71554,0.006301907,15.48734,2.420741,0.5815987,0,0.4689444,-7.450581E-09,0.3129022,19.74498,0.317724,175,2.465663,2.42038,359.7851,10.97703,175.2149,4.6193,428.1267,0.6082461,667.426,1.62391,7.689031,0.07549717,4.906965,0.0529806,1.015819,1.020028,"NAN","NAN","NAN","NAN","NAN",0,33.53271,97.10462,48.43848,36.5831,264.413,98.21442,"Kljun et al"
"2021-05-21 22:30:00",61,2.008553,0.08839641,1,18000,9.121277,1,18000,-30.7707,1,18000,-3.373508,0.05176933,1,0.2239031,0.1319473,0.2906756,18.63142,0.3145204,31.40559,1.357133,0.6765731,2.155566,86.73223,0.006705227,14.78993,2.103793,0.5567273,0,0.4345226,3.72529E-09,0.2873954,19.35802,0.3080601,175,2.149509,2.103207,357.1983,11.8881,177.8017,4.407845,428.0602,0.5317243,668.2551,1.43025,7.862044,0.09389006,5.024397,0.06442539,1.015341,1.01958,"NAN","NAN","NAN","NAN","NAN",0,33.06064,96.08019,47.81266,36.10465,264.413,98.09489,"Kljun et al"
"2021-05-21 23:00:00",62,0.8683383,0.03821557,9,18000,2.287923,9,18000,-10.80977,9,18000,-4.72471,0.009708096,9,0.09687723,0.1069357,0.07383105,18.16479,0.2607959,33.26546,1.754514,0.6961151,2.093304,86.74826,0.004362647,13.97189,1.194274,0.2594479,0,0.2504935,-4.656613E-10,0.1326721,18.91113,0.2584898,175,1.220518,1.19427,325.1411,11.87834,209.8589,2.454475,429.4872,0.7344878,671.5294,1.634582,8.089458,0.05161192,5.177763,0.03589267,1.015088,1.01933,"NAN","NAN","NAN","NAN","NAN",0,27.47469,1352.75,136.8168,80.12338,264.413,69.88033,"KormannMeixner"
"2021-05-21 23:30:00",63,1.318711,0.05803645,1,18000,3.978027,1,18000,-19.80922,1,18000,-4.979659,0.0176322,2,0.1305132,0.1453377,0.2627409,17.95126,0.3252685,34.6335,2.125947,0.7149354,2.06553,86.75305,0.002669492,13.50594,1.523851,0.3627622,0,0.6039245,1.862645E-09,0.1707648,18.71724,0.3195055,175,1.64341,1.523777,352.0116,21.85435,182.9884,2.775207,431.66,1.33871,675.3122,2.5563,8.309541,0.1398446,5.321686,0.09205386,1.015091,1.019354,"NAN","NAN","NAN","NAN","NAN",0,24.4011,1140.761,118.9667,70.04314,264.413,72.64496,"KormannMeixner"
"2021-05-22 00:00:00",64,2.508479,0.1103982,2,18000,13.91158,4,18000,-31.16923,1,18000,-2.240524,0.04843123,1,0.2161631,0.1378524,0.2670407,17.49532,0.3013421,37.85481,2.974189,0.759442,2.006966,86.74677,0.003485824,12.47524,2.143614,0.541439,0,0.4036214,-1.862645E-09,0.2793115,18.30795,0.3015594,175,2.180909,2.143477,12.34863,10.61181,162.6514,4.55722,435.3013,0.868908,681.6739,1.769558,8.832051,0.158047,5.661793,0.1008296,1.015131,1.019388,"NAN","NAN","NAN","NAN","NAN",0,32.88526,95.69614,47.57951,35.92648,264.413,98.05109,"Kljun et al"
"2021-05-22 00:30:00",65,2.093922,0.09215352,1,18000,9.566354,1,18000,-41.20737,1,18000,-4.307531,0.08027227,1,0.2783836,0.141578,0.3554412,17.66513,0.2938991,38.94878,3.528963,0.7897567,2.028569,86.7522,0.003000026,12.38812,2.634109,0.6051116,0,0.4755129,0,0.3443977,18.51076,0.2904224,175,2.676139,2.633459,356.4975,10.22927,178.5025,5.125742,435.9649,0.5894232,682.1171,1.504769,9.18723,0.06054631,5.88438,0.04335923,1.015243,1.019499,"NAN","NAN","NAN","NAN","NAN",0,34.04973,98.46358,49.16431,37.13344,264.413,98.25755,"Kljun et al"
"2021-05-22 01:00:00",66,2.14407,0.09436052,2,18000,7.871271,2,18000,-36.97379,1,18000,-4.697309,0.05862856,1,0.2377503,0.148519,0.2943011,17.23794,0.3289362,41.16713,3.929882,0.8124275,1.974643,86.75087,0.004046074,11.62215,2.246782,0.567647,0,0.4182417,3.72529E-09,0.3024118,18.10668,0.3236077,175,2.285597,2.24633,356.5276,10.61706,178.4724,4.860289,438.0764,0.6712062,686.2378,1.697234,9.453614,0.1116353,6.062222,0.07519532,1.015035,1.019311,"NAN","NAN","NAN","NAN","NAN",0,33.30158,96.78197,48.16275,36.36884,264.413,98.09119,"Kljun et al"
"2021-05-22 01:30:00",67,1.4931,0.06571131,1,18000,3.821791,2,18000,-23.81429,1,18000,-6.231187,0.02397933,1,0.1519292,0.1494354,0.1414707,16.6918,0.3145802,43.74984,4.305604,0.8341214,1.907409,86.73324,0.005420158,10.73287,1.891607,0.3823212,0,0.3080851,1.862645E-09,0.2045864,17.58234,0.3137899,175,1.916832,1.891364,352.1648,9.336582,182.8352,3.182626,439.0817,0.5543532,688.7931,1.597309,9.710482,0.0534254,6.235789,0.036824,1.014919,1.01921,"NAN","NAN","NAN","NAN","NAN",0,26.17807,1177.571,125.6208,74.30139,264.413,71.78175,"KormannMeixner"
